timestamp,segment,station_upstream,station_downstream,pipe_diameter_in,pipe_length_m,pressure_upstream_psi,pressure_downstream_psi,pressure_drop_psi,flow_upstream_lps,flow_downstream_lps,flow_diff_lps,vibration_g,acoustic_db,is_leak,severity,water_loss_lpm
1719,SEG3,S3,S4,6.0,275,55.41,49.19,6.22,4.905,4.905,0.0,0.202,26.49,0,none,0.008
3987,SEG1,S1,S2,8.0,250,55.18,50.2,4.98,5.546,5.543,0.002,0.256,29.11,0,none,0.147
911,SEG2,S2,S3,6.0,300,52.71,37.84,14.87,7.35,7.349,0.001,0.229,29.5,0,none,0.038
1492,SEG3,S3,S4,6.0,275,54.5,44.31,10.19,5.676,5.645,0.031,0.25,30.52,1,small,1.873
493,SEG2,S2,S3,6.0,300,54.13,45.24,8.89,5.566,5.565,0.001,0.273,27.08,0,none,0.073
2944,SEG2,S2,S3,6.0,300,56.72,40.6,16.12,7.267,7.231,0.036,0.231,31.57,1,small,2.144
1699,SEG2,S2,S3,6.0,300,53.05,42.67,10.37,5.981,5.98,0.001,0.218,27.52,0,none,0.055
352,SEG3,S3,S4,6.0,275,54.9,41.87,13.03,5.593,5.522,0.072,0.309,35.47,1,medium,4.29
259,SEG4,S4,S5,4.0,200,54.22,47.09,7.13,4.444,4.442,0.002,0.112,29.6,0,none,0.145
1992,SEG4,S4,S5,4.0,200,55.29,47.05,8.24,4.831,4.829,0.002,0.188,29.49,0,none,0.141
956,SEG1,S1,S2,8.0,250,55.71,48.42,7.29,6.964,6.963,0.001,0.232,27.93,0,none,0.082
3983,SEG3,S3,S4,6.0,275,55.93,44.95,10.97,4.247,4.197,0.05,0.33,33.42,1,medium,2.999
3426,SEG3,S3,S4,6.0,275,55.24,49.9,5.34,4.307,4.307,0.0,0.181,32.86,0,none,0.001
2869,SEG1,S1,S2,8.0,250,55.63,50.73,4.9,5.753,5.752,0.001,0.257,28.71,0,none,0.053
3969,SEG3,S3,S4,6.0,275,53.6,48.45,5.14,4.374,4.373,0.001,0.215,28.02,0,none,0.047
433,SEG2,S2,S3,6.0,300,52.9,40.22,12.68,6.744,6.744,0.0,0.212,29.1,0,none,0.013
973,SEG2,S2,S3,6.0,300,55.15,40.31,14.84,7.363,7.361,0.002,0.221,28.83,0,none,0.095
2207,SEG4,S4,S5,4.0,200,53.98,46.58,7.39,4.49,4.488,0.001,0.16,29.97,0,none,0.084
2961,SEG1,S1,S2,8.0,250,56.35,42.96,13.39,7.008,6.951,0.057,0.338,38.13,1,medium,3.413
2172,SEG4,S4,S5,4.0,200,54.82,48.11,6.71,4.378,4.377,0.001,0.186,29.11,0,none,0.065
2200,SEG1,S1,S2,8.0,250,54.12,49.51,4.61,5.135,5.133,0.002,0.301,30.58,0,none,0.143
98,SEG1,S1,S2,8.0,250,53.92,46.35,7.57,7.018,7.017,0.002,0.264,32.2,0,none,0.092
3764,SEG4,S4,S5,4.0,200,55.36,44.71,10.65,5.471,5.47,0.0,0.305,27.89,0,none,0.015
2557,SEG1,S1,S2,8.0,250,55.96,50.17,5.79,5.582,5.544,0.038,0.203,32.69,1,small,2.291
3375,SEG3,S3,S4,6.0,275,55.63,49.3,6.33,4.058,4.023,0.035,0.181,32.87,1,small,2.091
3586,SEG4,S4,S5,4.0,200,55.38,46.48,8.91,5.072,5.071,0.001,0.138,31.45,0,none,0.04
445,SEG3,S3,S4,6.0,275,55.06,48.91,6.15,4.765,4.764,0.001,0.156,29.63,0,none,0.057
115,SEG4,S4,S5,4.0,200,54.45,39.37,15.08,5.637,5.585,0.052,0.278,33.72,1,medium,3.148
199,SEG2,S2,S3,6.0,300,54.67,45.73,8.95,5.565,5.562,0.002,0.262,27.37,0,none,0.149
1637,SEG3,S3,S4,6.0,275,56.37,50.72,5.65,4.486,4.486,0.001,0.237,31.53,0,none,0.045
1539,SEG2,S2,S3,6.0,300,56.08,41.47,14.61,7.296,7.295,0.001,0.184,26.95,0,none,0.049
1648,SEG1,S1,S2,8.0,250,56.15,51.86,4.3,5.158,5.157,0.001,0.191,28.91,0,none,0.065
874,SEG4,S4,S5,4.0,200,55.85,46.72,9.13,5.017,5.015,0.002,0.271,29.01,0,none,0.103
915,SEG4,S4,S5,4.0,200,54.97,39.49,15.48,5.296,5.225,0.071,0.348,34.74,1,medium,4.252
183,SEG4,S4,S5,4.0,200,54.54,48.23,6.31,4.065,4.064,0.001,0.259,31.67,0,none,0.078
1888,SEG3,S3,S4,6.0,275,55.17,46.93,8.24,4.748,4.728,0.019,0.303,33.53,1,small,1.168
3383,SEG3,S3,S4,6.0,275,54.0,44.93,9.07,4.321,4.253,0.068,0.333,34.51,1,medium,4.061
2197,SEG2,S2,S3,6.0,300,55.67,44.09,11.58,5.475,5.452,0.023,0.244,34.25,1,small,1.376
2295,SEG2,S2,S3,6.0,300,54.47,43.51,10.96,6.269,6.268,0.001,0.241,30.93,0,none,0.066
499,SEG2,S2,S3,6.0,300,56.12,34.43,21.68,5.377,5.234,0.143,0.482,42.83,1,severe,8.553
1154,SEG1,S1,S2,8.0,250,54.03,46.13,7.9,6.086,6.049,0.037,0.188,30.86,1,small,2.199
2255,SEG1,S1,S2,8.0,250,55.89,48.85,7.04,5.12,5.097,0.023,0.345,32.52,1,small,1.389
3151,SEG4,S4,S5,4.0,200,52.98,43.91,9.07,5.014,5.013,0.001,0.134,31.28,0,none,0.051
1874,SEG3,S3,S4,6.0,275,53.88,46.37,7.51,4.842,4.828,0.013,0.092,28.9,1,small,0.797
3170,SEG1,S1,S2,8.0,250,54.98,49.05,5.93,6.225,6.223,0.001,0.247,30.81,0,none,0.082
3400,SEG2,S2,S3,6.0,300,55.1,47.11,7.99,5.319,5.318,0.001,0.194,29.21,0,none,0.042
2248,SEG3,S3,S4,6.0,275,55.48,50.13,5.34,4.346,4.344,0.002,0.095,32.91,0,none,0.111
3158,SEG2,S2,S3,6.0,300,54.45,43.96,10.49,6.128,6.128,0.0,0.153,31.41,0,none,0.024
282,SEG4,S4,S5,4.0,200,53.39,45.12,8.27,4.762,4.761,0.001,0.201,28.12,0,none,0.068
3786,SEG4,S4,S5,4.0,200,55.9,45.81,10.09,5.325,5.324,0.001,0.175,28.95,0,none,0.045
3108,SEG1,S1,S2,8.0,250,56.39,52.22,4.17,5.1,5.099,0.001,0.164,28.59,0,none,0.035
548,SEG2,S2,S3,6.0,300,54.55,44.74,9.81,5.933,5.931,0.001,0.177,28.4,0,none,0.072
3915,SEG3,S3,S4,6.0,275,55.25,48.79,6.47,4.914,4.914,0.001,0.133,26.94,0,none,0.031
2589,SEG4,S4,S5,4.0,200,54.49,40.34,14.15,4.69,4.62,0.07,0.341,38.94,1,medium,4.199
1423,SEG2,S2,S3,6.0,300,54.11,43.08,11.03,6.346,6.345,0.001,0.252,31.88,0,none,0.063
3232,SEG4,S4,S5,4.0,200,53.45,41.72,11.72,5.781,5.78,0.001,0.277,28.56,0,none,0.085
2049,SEG1,S1,S2,8.0,250,53.32,46.68,6.64,6.466,6.465,0.001,0.273,31.45,0,none,0.088
1168,SEG4,S4,S5,4.0,200,55.78,46.17,9.61,5.12,5.119,0.002,0.233,30.13,0,none,0.093
3835,SEG3,S3,S4,6.0,275,54.79,43.36,11.43,5.763,5.751,0.013,0.181,33.03,1,small,0.753
1208,SEG3,S3,S4,6.0,275,52.59,44.42,8.17,5.522,5.52,0.002,0.218,28.55,0,none,0.144
815,SEG3,S3,S4,6.0,275,55.39,48.65,6.74,4.043,4.023,0.019,0.238,32.62,1,small,1.166
2681,SEG4,S4,S5,4.0,200,55.72,43.87,11.85,5.864,5.864,0.0,0.213,29.5,0,none,0.001
3680,SEG4,S4,S5,4.0,200,56.64,49.83,6.82,4.263,4.263,0.0,0.226,28.23,0,none,0.027
2075,SEG4,S4,S5,4.0,200,55.33,43.22,12.11,5.908,5.906,0.002,0.135,28.66,0,none,0.09
262,SEG1,S1,S2,8.0,250,54.31,43.53,10.77,5.494,5.41,0.084,0.307,37.77,1,medium,5.024
1922,SEG4,S4,S5,4.0,200,55.89,48.2,7.69,4.531,4.528,0.002,0.221,27.92,0,none,0.148
3561,SEG3,S3,S4,6.0,275,54.37,46.59,7.78,5.488,5.488,0.0,0.204,31.34,0,none,0.026
61,SEG2,S2,S3,6.0,300,55.59,39.37,16.22,7.793,7.793,0.0,0.15,31.93,0,none,0.022
1534,SEG2,S2,S3,6.0,300,54.69,40.36,14.33,7.277,7.277,0.001,0.219,29.65,0,none,0.034
2486,SEG4,S4,S5,4.0,200,55.49,48.86,6.62,4.231,4.23,0.001,0.268,33.33,0,none,0.069
2257,SEG4,S4,S5,4.0,200,55.84,45.95,9.89,4.129,4.045,0.084,0.299,35.94,1,medium,5.026
2616,SEG2,S2,S3,6.0,300,55.76,30.45,25.32,6.619,6.422,0.197,0.523,43.18,1,severe,11.835
120,SEG3,S3,S4,6.0,275,54.59,34.84,19.75,5.27,5.097,0.173,0.475,46.73,1,severe,10.357
155,SEG3,S3,S4,6.0,275,55.57,46.08,9.49,5.35,5.341,0.009,0.302,32.58,1,small,0.551
1802,SEG1,S1,S2,8.0,250,56.88,49.64,7.24,6.71,6.708,0.001,0.264,30.12,0,none,0.085
736,SEG2,S2,S3,6.0,300,52.91,32.77,20.14,6.452,6.27,0.182,0.254,41.62,1,severe,10.901
3982,SEG4,S4,S5,4.0,200,55.78,48.78,7.0,4.345,4.344,0.001,0.223,29.01,0,none,0.069
2385,SEG1,S1,S2,8.0,250,55.93,48.59,7.34,6.886,6.884,0.002,0.081,29.48,0,none,0.093
2694,SEG2,S2,S3,6.0,300,55.61,41.91,13.7,7.038,7.036,0.002,0.152,31.46,0,none,0.098
1759,SEG2,S2,S3,6.0,300,54.85,41.32,13.53,7.023,7.023,0.001,0.168,28.37,0,none,0.044
1959,SEG1,S1,S2,8.0,250,54.69,50.23,4.46,5.255,5.254,0.001,0.211,31.29,0,none,0.055
2976,SEG1,S1,S2,8.0,250,54.95,47.28,7.67,7.186,7.184,0.002,0.266,30.87,0,none,0.113
680,SEG3,S3,S4,6.0,275,56.15,48.14,8.01,5.516,5.514,0.002,0.213,31.96,0,none,0.138
1843,SEG1,S1,S2,8.0,250,54.89,38.99,15.9,6.686,6.462,0.223,0.416,40.84,1,severe,13.406
1734,SEG1,S1,S2,8.0,250,54.84,45.18,9.67,6.036,5.953,0.083,0.29,31.32,1,medium,4.968
2911,SEG1,S1,S2,8.0,250,54.65,46.45,8.2,6.794,6.775,0.019,0.183,30.05,1,small,1.135
3411,SEG3,S3,S4,6.0,275,54.4,48.9,5.5,4.417,4.416,0.001,0.199,25.92,0,none,0.054
338,SEG3,S3,S4,6.0,275,54.72,45.52,9.2,5.973,5.973,0.0,0.189,30.44,0,none,0.014
1822,SEG4,S4,S5,4.0,200,55.09,45.27,9.82,5.178,5.177,0.001,0.264,29.24,0,none,0.057
1986,SEG1,S1,S2,8.0,250,55.59,51.35,4.24,5.036,5.035,0.0,0.264,29.91,0,none,0.027
1561,SEG3,S3,S4,6.0,275,54.5,47.05,7.45,5.408,5.405,0.002,0.224,29.06,0,none,0.149
2546,SEG2,S2,S3,6.0,300,54.28,45.54,8.74,5.541,5.54,0.001,0.222,28.62,0,none,0.073
2243,SEG4,S4,S5,4.0,200,52.07,46.03,6.04,4.094,4.092,0.002,0.151,27.69,0,none,0.11
3098,SEG2,S2,S3,6.0,300,54.65,45.09,9.56,5.757,5.756,0.0,0.232,31.37,0,none,0.009
2811,SEG1,S1,S2,8.0,250,54.4,47.39,7.01,5.258,5.234,0.024,0.197,35.33,1,small,1.411
659,SEG1,S1,S2,8.0,250,56.53,49.17,7.36,6.796,6.795,0.001,0.187,28.14,0,none,0.07
1986,SEG3,S3,S4,6.0,275,55.31,49.96,5.35,4.6,4.599,0.001,0.214,29.55,0,none,0.071
2511,SEG1,S1,S2,8.0,250,54.66,50.67,3.99,4.918,4.918,0.001,0.276,30.02,0,none,0.044
3589,SEG3,S3,S4,6.0,275,53.85,46.21,7.64,5.288,5.287,0.001,0.135,30.03,0,none,0.047
282,SEG2,S2,S3,6.0,300,54.95,43.35,11.6,6.408,6.407,0.001,0.354,27.24,0,none,0.057
1339,SEG3,S3,S4,6.0,275,57.64,51.68,5.96,4.7,4.7,0.0,0.172,29.09,0,none,0.002
3464,SEG3,S3,S4,6.0,275,54.22,47.14,7.08,4.997,4.996,0.001,0.235,30.69,0,none,0.051
800,SEG3,S3,S4,6.0,275,56.22,51.32,4.9,4.223,4.223,0.0,0.286,29.07,0,none,0.011
2287,SEG2,S2,S3,6.0,300,55.28,44.08,11.2,6.319,6.318,0.001,0.249,30.43,0,none,0.086
3087,SEG4,S4,S5,4.0,200,56.73,49.32,7.41,4.598,4.597,0.002,0.201,33.24,0,none,0.109
3774,SEG3,S3,S4,6.0,275,54.53,45.68,8.85,5.756,5.754,0.002,0.158,32.12,0,none,0.147
1930,SEG1,S1,S2,8.0,250,54.47,50.41,4.06,5.096,5.095,0.001,0.233,30.81,0,none,0.068
3125,SEG2,S2,S3,6.0,300,54.84,45.77,9.07,5.678,5.676,0.002,0.199,29.96,0,none,0.116
197,SEG1,S1,S2,8.0,250,54.96,50.55,4.41,5.141,5.14,0.001,0.227,35.83,0,none,0.041
3777,SEG2,S2,S3,6.0,300,54.73,41.03,13.7,7.076,7.073,0.002,0.2,32.77,0,none,0.126
2931,SEG1,S1,S2,8.0,250,55.68,48.09,7.59,6.976,6.976,0.001,0.149,30.43,0,none,0.044
4,SEG3,S3,S4,6.0,275,52.52,44.68,7.84,5.485,5.485,0.0,0.138,28.6,0,none,0.022
2327,SEG1,S1,S2,8.0,250,55.24,47.06,8.18,6.345,6.326,0.02,0.25,32.47,1,small,1.173
389,SEG2,S2,S3,6.0,300,53.37,38.24,15.13,7.479,7.477,0.002,0.295,30.03,0,none,0.127
958,SEG3,S3,S4,6.0,275,55.18,47.12,8.06,5.5,5.498,0.002,0.31,28.4,0,none,0.138
688,SEG4,S4,S5,4.0,200,54.05,43.11,10.94,5.552,5.551,0.001,0.157,35.34,0,none,0.066
218,SEG2,S2,S3,6.0,300,55.21,43.38,11.83,5.633,5.579,0.054,0.329,35.03,1,medium,3.255
3447,SEG3,S3,S4,6.0,275,56.69,50.12,6.57,4.92,4.918,0.002,0.219,26.58,0,none,0.148
202,SEG1,S1,S2,8.0,250,56.27,51.87,4.4,5.147,5.145,0.002,0.188,26.87,0,none,0.137
3510,SEG1,S1,S2,8.0,250,54.28,47.24,7.04,6.747,6.745,0.002,0.2,27.86,0,none,0.116
931,SEG2,S2,S3,6.0,300,56.1,30.23,25.87,7.169,6.972,0.198,0.346,45.25,1,severe,11.854
2582,SEG4,S4,S5,4.0,200,55.96,47.18,8.78,4.962,4.959,0.002,0.223,27.88,0,none,0.149
1535,SEG2,S2,S3,6.0,300,56.01,39.39,16.62,7.773,7.773,0.0,0.183,27.87,0,none,0.003
1925,SEG3,S3,S4,6.0,275,53.85,48.24,5.61,4.35,4.349,0.0,0.221,31.59,0,none,0.011
1791,SEG2,S2,S3,6.0,300,53.57,39.05,14.51,7.22,7.217,0.002,0.264,27.1,0,none,0.147
2969,SEG3,S3,S4,6.0,275,54.87,46.07,8.8,5.712,5.711,0.0,0.224,29.36,0,none,0.014
1707,SEG1,S1,S2,8.0,250,56.41,51.64,4.77,5.474,5.472,0.002,0.215,28.75,0,none,0.125
1172,SEG2,S2,S3,6.0,300,56.46,44.4,12.06,6.64,6.638,0.002,0.183,30.38,0,none,0.104
1249,SEG2,S2,S3,6.0,300,54.45,39.16,15.29,7.444,7.442,0.002,0.233,30.83,0,none,0.131
1949,SEG4,S4,S5,4.0,200,53.92,46.87,7.05,4.307,4.305,0.002,0.22,28.17,0,none,0.148
3666,SEG3,S3,S4,6.0,275,55.27,51.16,4.11,3.854,3.854,0.0,0.22,29.97,0,none,0.018
2528,SEG2,S2,S3,6.0,300,53.62,45.03,8.59,5.482,5.482,0.0,0.174,29.96,0,none,0.02
3761,SEG4,S4,S5,4.0,200,55.02,45.74,9.28,5.123,5.121,0.001,0.206,30.51,0,none,0.081
1855,SEG2,S2,S3,6.0,300,55.68,41.96,13.72,7.062,7.061,0.001,0.2,33.35,0,none,0.087
164,SEG3,S3,S4,6.0,275,54.48,47.65,6.84,4.895,4.895,0.0,0.122,31.11,0,none,0.005
854,SEG1,S1,S2,8.0,250,53.42,47.71,5.71,5.964,5.962,0.002,0.178,27.56,0,none,0.112
1877,SEG4,S4,S5,4.0,200,55.4,47.5,7.9,4.796,4.795,0.0,0.168,30.49,0,none,0.026
2555,SEG4,S4,S5,4.0,200,54.21,45.7,8.51,4.89,4.888,0.002,0.241,29.22,0,none,0.14
737,SEG2,S2,S3,6.0,300,54.98,43.54,11.44,6.337,6.336,0.001,0.267,27.3,0,none,0.079
289,SEG4,S4,S5,4.0,200,56.54,47.37,9.17,5.079,5.077,0.002,0.128,29.25,0,none,0.13
2352,SEG3,S3,S4,6.0,275,54.67,46.44,8.23,5.531,5.53,0.001,0.263,30.9,0,none,0.081
698,SEG1,S1,S2,8.0,250,55.6,49.86,5.74,6.097,6.096,0.001,0.211,32.03,0,none,0.071
3344,SEG3,S3,S4,6.0,275,56.89,51.16,5.73,4.46,4.458,0.002,0.223,27.74,0,none,0.099
3191,SEG3,S3,S4,6.0,275,55.88,48.56,7.32,5.255,5.253,0.002,0.223,31.64,0,none,0.127
3696,SEG1,S1,S2,8.0,250,54.65,49.99,4.67,5.259,5.258,0.001,0.264,32.87,0,none,0.087
1636,SEG1,S1,S2,8.0,250,53.28,48.81,4.47,5.416,5.414,0.002,0.188,27.58,0,none,0.149
3280,SEG2,S2,S3,6.0,300,56.69,43.14,13.55,7.053,7.051,0.002,0.201,29.94,0,none,0.111
3554,SEG2,S2,S3,6.0,300,54.36,38.0,16.35,7.647,7.644,0.002,0.139,28.37,0,none,0.123
3649,SEG3,S3,S4,6.0,275,57.29,52.57,4.72,4.001,4.0,0.0,0.109,28.88,0,none,0.007
3581,SEG1,S1,S2,8.0,250,55.25,49.21,6.04,6.149,6.148,0.001,0.176,29.41,0,none,0.061
1291,SEG1,S1,S2,8.0,250,54.89,49.28,5.61,6.01,6.008,0.002,0.15,32.06,0,none,0.122
851,SEG4,S4,S5,4.0,200,54.19,45.67,8.52,4.818,4.816,0.002,0.211,29.97,0,none,0.133
2585,SEG2,S2,S3,6.0,300,54.59,44.2,10.39,6.022,6.02,0.002,0.197,31.24,0,none,0.1
1808,SEG4,S4,S5,4.0,200,54.48,42.33,12.15,5.87,5.868,0.002,0.201,31.65,0,none,0.141
1853,SEG1,S1,S2,8.0,250,54.99,45.74,9.24,6.565,6.537,0.028,0.314,28.11,1,small,1.673
1232,SEG2,S2,S3,6.0,300,54.4,39.16,15.24,7.455,7.455,0.0,0.147,28.14,0,none,0.015
3763,SEG1,S1,S2,8.0,250,54.11,47.89,6.22,6.408,6.407,0.001,0.258,30.37,0,none,0.039
3304,SEG1,S1,S2,8.0,250,55.52,48.91,6.61,6.477,6.477,0.001,0.107,27.81,0,none,0.04
1495,SEG1,S1,S2,8.0,250,53.17,46.19,6.99,6.859,6.859,0.001,0.206,28.42,0,none,0.033
1919,SEG4,S4,S5,4.0,200,55.18,48.52,6.66,4.329,4.327,0.002,0.14,27.93,0,none,0.12
3935,SEG3,S3,S4,6.0,275,55.88,50.97,4.91,4.139,4.139,0.0,0.154,30.34,0,none,0.007
3637,SEG3,S3,S4,6.0,275,55.94,50.77,5.18,4.353,4.352,0.002,0.213,26.95,0,none,0.097
3994,SEG2,S2,S3,6.0,300,54.67,44.49,10.18,5.993,5.991,0.002,0.172,31.61,0,none,0.122
1998,SEG1,S1,S2,8.0,250,54.09,49.71,4.39,5.178,5.178,0.0,0.198,31.98,0,none,0.026
663,SEG1,S1,S2,8.0,250,55.61,47.93,7.69,7.092,7.091,0.002,0.139,31.89,0,none,0.093
971,SEG4,S4,S5,4.0,200,53.56,43.98,9.58,5.207,5.205,0.001,0.238,32.94,0,none,0.082
1545,SEG4,S4,S5,4.0,200,55.06,28.97,26.09,5.913,5.706,0.208,0.454,44.27,1,severe,12.453
3584,SEG4,S4,S5,4.0,200,55.68,43.75,11.92,5.29,5.255,0.035,0.204,30.52,1,small,2.121
3748,SEG1,S1,S2,8.0,250,56.16,50.12,6.04,6.118,6.116,0.001,0.248,30.12,0,none,0.083
413,SEG2,S2,S3,6.0,300,56.15,40.67,15.47,6.921,6.91,0.012,0.354,29.79,1,small,0.702
936,SEG4,S4,S5,4.0,200,54.83,43.21,11.62,5.843,5.842,0.001,0.235,31.87,0,none,0.045
1530,SEG2,S2,S3,6.0,300,54.83,39.8,15.04,7.398,7.397,0.001,0.211,32.88,0,none,0.04
1575,SEG2,S2,S3,6.0,300,53.79,41.01,12.78,6.789,6.788,0.001,0.155,29.59,0,none,0.076
901,SEG3,S3,S4,6.0,275,54.82,44.48,10.34,5.464,5.447,0.017,0.218,33.33,1,small,1.037
3526,SEG2,S2,S3,6.0,300,55.12,38.62,16.5,7.751,7.751,0.001,0.116,29.99,0,none,0.05
1474,SEG3,S3,S4,6.0,275,55.93,47.33,8.6,5.731,5.731,0.001,0.206,30.79,0,none,0.046
1864,SEG2,S2,S3,6.0,300,53.62,42.48,11.15,6.313,6.311,0.002,0.189,29.22,0,none,0.101
1260,SEG4,S4,S5,4.0,200,55.36,45.65,9.71,5.225,5.224,0.001,0.2,29.03,0,none,0.075
2867,SEG3,S3,S4,6.0,275,55.49,41.8,13.69,4.704,4.525,0.179,0.338,40.35,1,severe,10.731
2776,SEG2,S2,S3,6.0,300,54.65,45.71,8.94,5.547,5.546,0.0,0.203,30.12,0,none,0.02
221,SEG4,S4,S5,4.0,200,55.27,49.05,6.22,4.158,4.156,0.002,0.193,31.85,0,none,0.099
1306,SEG1,S1,S2,8.0,250,54.41,49.44,4.97,5.594,5.593,0.002,0.177,33.68,0,none,0.093
1688,SEG4,S4,S5,4.0,200,57.26,50.35,6.91,4.366,4.366,0.0,0.191,31.54,0,none,0.015
1696,SEG4,S4,S5,4.0,200,55.6,43.79,11.81,4.598,4.512,0.087,0.313,35.22,1,medium,5.192
3392,SEG2,S2,S3,6.0,300,54.56,45.83,8.73,5.528,5.526,0.002,0.183,29.27,0,none,0.13
2429,SEG3,S3,S4,6.0,275,55.79,47.8,7.99,5.464,5.464,0.0,0.137,27.99,0,none,0.002
3494,SEG3,S3,S4,6.0,275,55.59,45.12,10.47,5.621,5.594,0.027,0.293,32.6,1,small,1.613
1592,SEG2,S2,S3,6.0,300,54.34,44.03,10.32,6.012,6.01,0.002,0.171,29.65,0,none,0.117
3707,SEG4,S4,S5,4.0,200,53.94,47.34,6.6,4.162,4.161,0.001,0.136,30.7,0,none,0.074
2230,SEG3,S3,S4,6.0,275,53.44,49.27,4.18,3.608,3.606,0.002,0.152,28.93,0,none,0.139
1721,SEG3,S3,S4,6.0,275,56.34,50.3,6.04,4.726,4.724,0.002,0.213,31.12,0,none,0.144
1663,SEG1,S1,S2,8.0,250,53.09,48.42,4.67,5.518,5.517,0.001,0.195,28.89,0,none,0.084
1450,SEG2,S2,S3,6.0,300,54.37,40.93,13.45,6.445,6.419,0.025,0.303,33.16,1,small,1.524
3894,SEG4,S4,S5,4.0,200,54.97,40.41,14.56,5.12,5.075,0.045,0.326,40.1,1,medium,2.71
3924,SEG4,S4,S5,4.0,200,54.86,39.48,15.39,4.459,4.334,0.125,0.372,38.64,1,severe,7.5
3627,SEG1,S1,S2,8.0,250,55.54,50.42,5.12,5.826,5.825,0.002,0.149,30.8,0,none,0.093
1931,SEG4,S4,S5,4.0,200,56.7,50.47,6.23,4.112,4.111,0.001,0.187,29.53,0,none,0.081
1339,SEG4,S4,S5,4.0,200,54.59,47.57,7.02,4.404,4.402,0.002,0.199,31.59,0,none,0.118
1083,SEG4,S4,S5,4.0,200,54.25,48.1,6.16,4.139,4.138,0.001,0.166,31.8,0,none,0.084
2693,SEG1,S1,S2,8.0,250,56.84,49.79,7.06,6.809,6.808,0.001,0.206,29.38,0,none,0.062
3252,SEG3,S3,S4,6.0,275,54.92,45.93,8.99,5.804,5.802,0.002,0.193,32.97,0,none,0.146
1789,SEG3,S3,S4,6.0,275,57.29,48.27,9.03,5.856,5.855,0.001,0.128,29.02,0,none,0.045
2892,SEG4,S4,S5,4.0,200,55.91,46.78,9.12,4.963,4.961,0.002,0.13,29.6,0,none,0.141
2921,SEG3,S3,S4,6.0,275,54.71,44.16,10.55,5.764,5.738,0.026,0.265,31.68,1,small,1.555
2817,SEG3,S3,S4,6.0,275,54.52,48.73,5.79,4.386,4.386,0.0,0.197,30.37,0,none,0.028
1915,SEG2,S2,S3,6.0,300,55.48,44.06,11.42,5.539,5.522,0.017,0.219,31.19,1,small,1.016
3157,SEG1,S1,S2,8.0,250,54.64,49.56,5.08,5.688,5.688,0.0,0.319,27.95,0,none,0.011
3506,SEG3,S3,S4,6.0,275,54.7,46.33,8.38,5.643,5.641,0.002,0.184,29.99,0,none,0.11
1914,SEG3,S3,S4,6.0,275,56.14,50.38,5.76,4.58,4.578,0.002,0.176,26.09,0,none,0.119
1471,SEG4,S4,S5,4.0,200,56.21,42.7,13.5,5.473,5.458,0.016,0.291,30.57,1,small,0.935
2668,SEG2,S2,S3,6.0,300,54.16,38.26,15.9,7.621,7.62,0.001,0.2,29.74,0,none,0.075
1059,SEG1,S1,S2,8.0,250,53.8,48.82,4.98,5.528,5.528,0.001,0.122,31.27,0,none,0.031
636,SEG2,S2,S3,6.0,300,54.34,36.87,17.47,7.4,7.39,0.01,0.203,33.13,1,small,0.582
3242,SEG1,S1,S2,8.0,250,54.58,46.98,7.6,7.003,7.001,0.002,0.181,33.53,0,none,0.134
1678,SEG1,S1,S2,8.0,250,54.94,50.27,4.68,5.483,5.481,0.002,0.195,33.69,0,none,0.105
2892,SEG2,S2,S3,6.0,300,54.74,42.17,12.57,6.705,6.704,0.002,0.156,33.04,0,none,0.095
2374,SEG2,S2,S3,6.0,300,56.92,42.0,14.92,7.316,7.316,0.0,0.283,29.73,0,none,0.01
3574,SEG2,S2,S3,6.0,300,54.55,41.21,13.34,6.932,6.93,0.002,0.339,33.27,0,none,0.143
2820,SEG4,S4,S5,4.0,200,55.07,48.98,6.09,4.129,4.128,0.001,0.194,34.35,0,none,0.04
1757,SEG1,S1,S2,8.0,250,54.31,41.97,12.34,6.444,6.352,0.092,0.314,38.27,1,medium,5.525
2019,SEG2,S2,S3,6.0,300,54.45,41.56,12.89,6.728,6.725,0.002,0.136,33.06,0,none,0.138
383,SEG4,S4,S5,4.0,200,57.36,43.36,14.0,5.854,5.819,0.035,0.244,33.06,1,small,2.072
1116,SEG2,S2,S3,6.0,300,56.3,46.91,9.39,5.778,5.777,0.001,0.18,28.23,0,none,0.037
755,SEG3,S3,S4,6.0,275,55.32,49.72,5.6,4.626,4.624,0.002,0.217,31.06,0,none,0.144
3408,SEG2,S2,S3,6.0,300,55.19,46.4,8.79,5.525,5.523,0.002,0.255,27.87,0,none,0.126
2790,SEG1,S1,S2,8.0,250,55.59,51.69,3.91,4.836,4.834,0.001,0.19,28.01,0,none,0.083
863,SEG1,S1,S2,8.0,250,56.96,40.98,15.99,6.228,6.082,0.145,0.53,40.84,1,severe,8.727
3858,SEG2,S2,S3,6.0,300,54.26,39.77,14.49,7.289,7.289,0.001,0.224,30.8,0,none,0.046
1484,SEG1,S1,S2,8.0,250,53.29,46.58,6.71,6.694,6.692,0.002,0.214,30.81,0,none,0.14
3035,SEG2,S2,S3,6.0,300,54.64,44.16,10.47,6.074,6.072,0.001,0.258,30.83,0,none,0.065
3721,SEG2,S2,S3,6.0,300,56.37,46.36,10.01,5.904,5.902,0.002,0.258,31.71,0,none,0.14
